2	9	15.4987	11.4606	0.0171
2	11	15.74	11.0687	0.0164
6	10	15.243	11.8105	0.0886
1	9	14.1715	9.9691	0.0783
1	9	15.0345	11.9187	0.0491
2	13	13.9382	13.5177	0.0048
6	14	17.1087	12.9695	0.0794
5	10	13.6541	12.2929	0.0877
4	10	19.0937	14.2336	0.0341
2	14	15.8601	9.9709	0.0254
4	11	15.9181	11.9134	0.0953
5	11	17.6619	13.623	0.0838
1	11	14.6365	13.9497	0.0808
2	10	9.056	12.1584	0.0288
4	14	14.0565	12.3133	0.0727
2	12	15.7629	12.7927	0.0034
1	13	12.3736	11.4537	0.095
5	13	14.8802	12.6967	0.0184
6	9	13.0293	12.3759	0.0896
1	12	12.1623	10.1379	0.0754
1	9	15.5511	10.9565	0.0209
4	13	14.4166	10.286	0.0696
4	10	12.4885	11.5387	0.0709
3	9	14.7857	12.3854	0.08
2	14	16.4621	9.8067	0.0762
7	10	15.6096	12.8452	0.0381
7	14	18.3097	12.5178	0.0665
5	11	15.289	9.0836	0.0582
5	9	15.9678	12.2942	0.0261
7	11	14.3989	12.7529	0.0608
6	14	16.4332	13.1764	0.0933
3	12	14.0326	13.6971	0.0379
2	13	16.3297	11.029	0.093
4	9	15.4149	12.9649	0.0434
6	11	12.6727	12.0613	0.0364
4	14	11.7341	13.7209	0.0236
3	14	15.2754	12.6019	0.0018
2	13	14.3418	10.9118	0.0913
2	12	15.072	12.429	0.005
6	9	14.2931	12.208	0.0265
4	11	14.3425	10.1485	0.0242
1	11	15.4621	13.1611	0.0542
3	9	14.6949	11.7897	0.0369
5	11	11.559	13.4001	0.0403
3	12	14.7437	11.4354	0.0335
6	13	16.4629	15.5387	0.0455
4	9	16.3538	12.454	0.0485
7	9	12.8283	11.9175	0.0201
5	11	12.7076	11.3194	0.0193
7	13	15.4442	10.7715	0.0804
7	12	14.5479	14.2854	0.0439
2	10	12.4771	11.4975	0.0081
3	13	16.3282	13.4752	0.0748
4	11	15.0102	12.094	0.0494
6	11	14.0682	12.1814	0.086
3	11	13.7405	13.4351	0.0194
1	9	12.2225	10.8586	0.0582
2	12	15.0049	15.8105	0.0034
5	14	16.5811	10.695	0.0716
4	10	13.1432	10.1312	0.0717
4	14	14.9058	11.7064	0.0309
1	11	14.9007	13.4401	0.0126
3	9	14.9272	13.8863	0.0648
7	13	14.8442	13.9325	0.0503
1	12	13.9015	11.6617	0.0527
4	11	16.9142	10.8958	0.0786
4	10	18.4425	11.1424	0.0436
2	12	14.511	12.4278	0.0266
6	10	13.1868	12.0207	0.0793
7	9	16.4103	10.9615	0.037
3	10	13.715	12.2906	0.085
4	14	15.1474	14.146	0.0038
4	13	13.9272	12.7311	0.0418
2	11	15.1093	12.1409	0.0072
4	13	11.3517	12.476	0.0398
7	13	17.9185	14.6399	0.052
5	13	14.4393	11.8936	0.0946
4	10	13.2937	11.9278	0.0825
1	9	16.1931	12.5581	0.0672
5	12	17.0567	11.446	1.0E-4
1	9	14.501	11.3923	0.0824
6	14	11.5817	14.1982	0.0698
5	12	17.4178	12.7708	0.0015
3	9	15.5141	14.5978	0.0766
7	12	12.3693	13.3679	0.0746
3	13	14.0538	10.7526	0.038
1	10	13.9792	12.2452	0.0178
5	9	18.934	10.1224	0.011
5	12	13.1708	12.1898	0.0104
5	11	17.9968	13.9695	0.0861
7	12	15.3099	10.9851	0.0937
2	12	15.6767	12.8036	0.0989
4	10	14.6305	11.8958	0.0029
4	11	14.7281	11.2996	0.0397
5	13	12.4897	12.3747	0.0044
6	12	16.6691	9.7835	0.0031
4	13	15.4012	11.4218	0.0429
1	14	16.1875	11.7902	0.0257
7	14	15.7621	12.9726	0.0192
5	14	14.779	11.8314	0.0073
1	11	16.6447	12.1868	0.0588
4	11	14.2819	12.2556	0.0666
7	14	13.4493	11.463	0.0342
1	11	14.6583	11.5071	0.0629
6	14	16.7249	12.6335	0.0017
7	10	16.4023	12.3023	0.0264
6	14	14.7422	12.588	0.0728
5	12	16.1816	12.2534	0.0012
1	13	14.371	14.305	0.0637
2	9	16.2957	10.7439	0.0827
3	12	15.603	12.3798	0.001
4	11	15.9786	11.0771	0.0297
1	14	16.1906	10.4202	0.0505
1	10	14.408	14.0145	0.0715
6	11	13.8598	11.2349	0.0715
3	11	15.4654	13.9972	0.0069
7	10	15.8548	10.2746	0.0855
5	11	14.0962	11.3434	0.0241
2	9	16.1938	12.3876	0.0996
2	11	14.86	11.4005	0.0109
1	11	16.025	13.0334	0.0315
3	10	17.3163	11.86	0.036
3	11	12.6357	11.6309	0.0158
6	12	14.0288	11.1134	0.0649
4	12	13.8827	12.9723	0.0876
5	14	13.1391	12.332	0.0228
6	12	16.7963	12.5225	0.0067
5	14	13.9389	12.8674	0.045
1	13	12.9964	12.5308	0.0067
1	10	17.702	11.0969	0.0811
7	12	14.7343	12.9466	0.0049
4	10	15.1204	12.2459	0.033
2	11	15.0276	11.3873	0.0566
3	9	16.9079	11.7712	0.0702
3	9	13.098	11.3925	0.072
4	13	14.084	11.4627	0.0518
1	9	15.1064	12.5893	0.0445
1	14	15.9269	11.4919	0.0885
7	12	14.9182	12.8205	0.0569
7	11	15.3389	11.198	0.0434
5	14	13.9586	11.6515	0.0453
1	9	13.8954	12.075	0.0585
1	11	13.6681	11.929	0.0975
5	13	16.5348	11.8239	0.0231
6	10	12.193	11.2295	0.0625
1	14	15.7609	12.4369	0.0994
1	10	18.637	11.2551	0.0238
3	10	17.5085	14.3729	0.0182
3	13	14.1078	12.6627	0.0543
1	11	14.871	12.3762	0.089
6	11	16.344	11.2702	0.0196
7	13	14.5679	12.4844	0.0654
1	9	14.1502	11.7553	0.0984
5	14	14.9995	11.4612	0.0609
5	10	15.9517	11.3117	0.0681
2	14	15.6156	11.5748	0.0458
1	11	16.921	13.783	0.0784
6	13	20.5089	12.2371	0.0021
3	13	14.226	12.2028	0.0231
4	10	11.7542	14.0009	0.0342
7	12	14.9435	12.7585	0.0012
7	14	12.2118	10.4864	0.0506
6	11	12.8223	12.8571	0.0886
4	11	14.7788	10.5784	0.0965
5	12	15.9711	13.7264	0.0102
6	14	16.4821	12.2266	0.0592
1	13	15.9108	12.8305	0.0533
5	12	14.4243	8.705	0.0104
3	12	14.7649	13.7532	0.0368
5	13	13.7838	11.7357	0.0426
3	13	16.9326	10.8664	0.052
7	12	13.3496	10.9238	0.0301
5	9	13.3987	10.4023	0.0037
5	9	15.7036	12.9837	0.0212
6	9	11.9708	11.64	0.0718
4	9	15.7649	12.593	0.0396
7	11	12.7795	13.2661	0.0948
7	11	12.7038	13.7382	0.0636
6	13	15.0245	10.7217	0.0555
2	14	16.1523	12.9005	0.0833
7	13	11.3162	12.8273	0.0614
6	14	13.5934	9.9742	0.0837
7	13	13.6872	9.8429	0.0273
3	13	12.065	13.5325	0.0467
6	10	16.6632	12.9141	0.05
3	9	14.3031	13.3285	0.0384
5	9	14.8703	10.034	0.0877
2	14	13.362	10.7816	0.0317
5	14	17.9702	10.2703	0.0552
3	10	15.3387	11.4133	0.0911
5	13	14.7171	12.2182	0.0221
2	13	15.485	11.4084	0.0173
3	10	15.5431	14.3076	0.0404
2	9	17.5239	12.8432	0.0066
3	11	16.4285	10.5156	0.01
7	12	16.296	11.8601	0.0264
2	11	15.9156	9.825	0.0705
3	12	13.887	9.5612	0.0355
2	14	14.0423	11.4922	0.0604
6	13	16.6183	12.5082	0.076
7	12	15.0872	12.7933	0.027
1	11	16.0369	10.948	0.0727
6	11	15.014	11.041	0.0414
5	11	14.6996	15.0681	0.0429
3	11	14.5756	12.9324	0.097
2	9	15.5685	10.2087	0.0414
7	11	14.4551	13.2782	0.0281
2	14	14.9497	10.6686	0.0684
7	12	13.1305	11.0396	0.065
4	12	16.6345	11.9168	0.0875
2	13	13.1825	14.608	0.0354
1	11	16.4386	11.8522	0.0467
7	10	16.1774	13.6122	0.0399
4	10	17.7066	11.261	0.0371
1	9	17.2804	12.1505	0.0347
5	9	14.3048	12.7709	0.0765
3	10	14.6031	12.5996	0.069
7	14	16.779	11.7759	0.0672
4	12	13.2704	10.1537	0.0282
6	13	15.7524	10.8422	0.0578
6	12	13.0757	13.6835	0.0172
7	14	17.1596	14.261	1.0E-4
2	13	14.7995	13.255	0.0827
2	9	16.7014	12.9166	0.0834
3	14	13.7493	12.1126	0.0419
3	9	12.4757	13.2946	0.02
1	13	15.0358	13.2601	0.0314
7	11	15.6248	13.2018	0.0075
4	13	12.9827	10.5113	0.0536
1	14	13.7694	12.624	0.0264
6	9	16.5188	11.2217	0.0469
6	10	14.6427	13.2612	0.0931
7	13	14.844	11.8655	0.0399
5	10	14.8613	13.4006	0.0344
5	9	13.473	11.9728	0.0336
1	13	15.9024	10.8802	0.0482
2	11	13.6034	9.7466	0.0783
6	9	15.0711	13.007	0.012
5	14	14.767	16.022	0.0908
2	10	13.5557	12.9143	0.0106
1	11	15.3731	11.8627	0.0592
2	13	15.5394	10.7164	0.0581
7	9	15.8261	11.7711	0.0302
1	13	17.6318	11.3692	0.0634
1	9	15.2392	11.2162	0.0849
7	9	15.2045	11.3988	0.0585
6	10	16.9838	13.5127	0.0079
2	13	15.7617	11.6539	0.0482
3	14	13.4345	14.9931	0.0745
4	13	13.0747	11.2733	0.056
4	9	17.3871	10.588	0.0454
5	13	14.718	12.5164	0.0637
7	9	14.9432	11.625	0.0988
3	11	17.0115	12.3736	0.0459
3	10	15.4381	12.7127	0.0672
6	13	16.0156	13.0305	0.0495
3	12	16.5502	11.8862	0.0111
3	10	14.6447	12.7925	0.0019
2	12	13.1988	11.2188	0.0128
5	11	15.457	10.9202	0.0707
1	12	13.2018	11.5676	0.0882
3	11	15.7487	12.6816	0.0294
5	11	14.53	10.892	0.047
7	14	12.7077	11.4046	0.0559
3	9	10.8228	12.8294	0.0929
6	11	14.1652	12.1708	0.0872
1	10	16.8084	14.0539	0.0293
1	11	13.1797	12.2584	0.0549
5	12	16.709	12.6856	0.0845
7	14	15.8074	14.2038	0.0273
3	12	18.7593	12.3024	0.0346
5	10	14.0678	10.4422	0.0705
3	11	13.6557	10.1893	0.0886
7	12	14.0916	11.7715	0.0406
1	14	17.0361	9.8738	0.0796
4	10	17.173	12.786	0.0244
5	13	16.8745	14.0565	0.0642
6	11	13.824	10.9587	0.0053
2	12	12.8949	12.9304	0.0575
6	11	16.4501	11.3881	0.0564
2	9	11.0022	11.669	0.0721
6	11	13.5962	9.8601	0.0728
2	12	16.212	11.8591	0.0786
5	11	13.694	11.3624	0.094
5	11	14.4493	7.6469	0.0025
2	10	13.6965	13.9625	0.0832
3	13	14.203	12.5396	0.0934
3	12	15.3665	10.7475	0.036
6	10	15.2757	12.4957	0.0361
5	10	16.6491	11.1427	0.0591
2	11	12.7291	11.6408	0.091
1	13	16.3674	9.5693	0.009
2	14	14.6267	11.6143	0.0402
6	9	13.1494	12.9597	0.0996
7	11	12.7486	10.1742	0.0932
4	14	13.1086	14.4458	0.0381
7	13	8.966	10.3874	0.0714
4	14	16.0134	11.314	0.0947
3	14	14.3987	12.4481	0.0656
2	12	14.3134	12.3011	0.0382
6	12	16.0633	13.7353	0.0084
4	9	15.2336	13.7374	0.0368
4	13	15.5485	11.5562	0.0159
2	10	17.2785	11.5056	0.0304
3	10	13.7415	11.6852	0.0506
5	9	13.412	11.4787	0.0943
1	11	17.3742	11.8829	0.0687
7	14	17.2564	9.5135	0.0039
5	11	15.2322	10.9508	0.0643
6	10	13.6459	11.903	0.0276
5	9	12.4867	11.9761	0.0265
7	9	16.9519	11.305	0.0441
6	11	17.4203	11.3959	0.0437
5	12	12.3473	11.601	0.0395
4	11	14.0433	12.7452	0.0609
7	10	16.8449	11.7599	0.0879
5	9	11.8847	12.9894	0.0691
3	10	15.4788	8.7306	0.0997
6	11	13.1397	12.0448	0.0888
2	11	14.3879	11.1834	0.0889
2	13	15.6563	12.5089	0.0023
7	13	13.3613	13.4965	0.0085
6	11	14.9402	11.8728	0.0508
5	14	10.5701	13.7571	0.0425
2	13	15.6324	12.2821	0.0213
7	11	13.9492	12.4003	0.0959
2	9	15.7316	10.5541	0.0897
6	11	15.6426	9.8496	0.0333
5	12	15.4595	12.0435	0.0493
6	13	15.489	11.0381	0.0656
4	12	17.6773	11.8429	0.0779
3	10	13.4001	13.5876	0.0653
2	14	15.9403	8.9339	0.0872
6	12	14.1929	12.6924	0.0877
6	12	13.1747	11.5201	0.0274
2	12	15.753	12.0973	0.0668
3	12	16.2198	12.2464	0.0356
3	14	17.3584	13.3106	0.0974
1	14	11.7777	11.1664	0.0571
6	10	16.3481	8.4555	0.0807
2	12	17.1186	11.6586	0.0282
4	14	16.0507	13.3679	0.0307
4	11	14.7559	10.6433	0.0204
4	10	13.4463	11.5366	0.0525
1	10	15.2321	12.5374	0.0547
5	10	15.8255	11.9327	0.0808
2	14	15.8353	12.223	0.0113
3	9	14.6411	10.7777	0.0984
6	11	14.613	12.1474	0.0855
4	14	11.6729	11.1941	0.0346
2	10	15.3741	11.2885	0.0959
1	11	16.4756	14.6022	0.0256
5	13	16.286	12.1601	0.0261
2	9	16.0877	12.7893	0.0166
5	13	14.9745	13.3202	0.0465
5	11	15.645	11.6849	6.0E-4
4	14	18.8797	13.8548	0.0399
1	12	16.8924	12.3849	0.0359
4	9	14.0869	11.328	0.0488
4	9	15.0595	12.4012	0.0965
2	14	15.0402	12.692	0.0695
4	13	15.5855	9.4955	0.0689
1	9	15.5673	10.9452	0.0373
2	14	12.2529	13.0689	0.0694
5	12	13.9983	12.092	0.0339
5	9	15.9191	11.9908	0.0376
3	13	12.6917	12.5667	0.0144
1	10	14.2077	11.0802	0.0031
5	11	12.5019	12.5085	0.0172
7	12	15.3974	11.9017	2.0E-4
4	11	18.8606	14.3916	0.0705
7	13	13.38	12.2142	0.0073
1	12	14.8963	12.0455	0.0063
2	14	16.2323	11.2692	0.0977
2	12	16.7087	14.2563	0.0552
7	9	15.1938	10.7848	0.0303
5	10	15.6695	13.1638	0.0622
2	11	14.1165	10.7266	0.0811
3	9	15.6071	10.945	0.0451
3	10	13.0995	11.0168	0.0102
7	9	14.2717	11.726	0.0027
4	13	17.4478	11.0261	0.0741
3	9	15.5334	13.1908	0.0716
3	12	16.9013	12.7389	0.0463
6	13	17.169	10.7323	0.0968
6	10	13.9022	10.9394	0.0683
5	12	11.3142	13.5809	0.0505
2	13	16.1407	12.9731	0.0822
6	13	17.4652	14.5343	0.0217
4	11	15.0736	12.3863	0.0511
2	13	17.6694	13.3361	0.0649
1	14	17.0862	9.8029	0.0083
4	9	14.2402	12.1796	0.0285
3	14	14.4883	12.0097	0.0469
7	9	12.3589	11.2805	0.0833
7	10	13.4801	12.2655	0.0198
5	12	12.5246	13.4078	0.091
5	9	17.5077	11.6361	0.0375
4	11	13.1258	10.8175	0.015
6	14	13.7921	13.0175	0.0517
1	12	15.1188	13.4355	0.0483
2	9	13.3593	10.1591	0.0278
6	9	15.7734	10.8579	0.0949
4	10	12.5629	12.1725	0.0514
5	11	18.5725	13.3696	0.0169
7	12	13.3648	11.5618	0.0162
4	14	17.4062	12.2614	0.0354
6	13	12.0564	12.52	0.0298
6	13	17.3517	11.9218	0.0064
5	9	13.925	12.1227	0.0722
2	9	15.9235	9.3162	0.0616
5	14	16.7725	10.3521	0.0423
6	12	17.0639	12.2205	0.0615
1	13	13.3067	11.0802	0.0816
7	12	16.6119	12.786	0.0866
1	9	15.4431	9.6185	0.037
6	10	17.0254	11.0541	0.0847
3	10	16.8859	11.6354	0.0103
2	13	18.2889	11.8782	0.0659
5	13	15.9514	10.2763	0.0302
5	10	14.2716	11.5637	0.0911
5	14	15.2286	11.5388	0.0402
2	13	15.2029	13.8948	0.0241
4	12	14.3874	13.3231	0.0273
4	10	15.0746	11.6054	0.0138
5	14	15.7715	10.0911	0.0398
5	10	16.4931	12.2071	0.0737
6	11	17.3715	10.7195	0.0951
3	14	16.2219	12.5708	0.0474
7	9	15.4304	11.8466	0.0923
1	10	17.6569	10.9054	0.0132
2	11	14.0459	12.8582	0.0767
7	9	14.5837	9.7679	0.0078
6	14	11.6392	11.8749	0.0594
5	14	13.0579	12.7939	0.0866
4	13	18.2807	14.6641	0.0435
3	12	16.5727	12.6138	0.0567
3	11	15.1227	12.8968	0.0883
1	14	17.5683	13.3999	0.0536
6	11	13.4212	10.5987	0.0804
7	9	14.1155	12.4979	0.0864
5	10	16.1593	11.4495	0.0626
5	9	16.9813	12.2566	0.0158
1	13	14.56	13.7525	0.0986
7	11	13.8793	10.1912	0.0295
5	9	14.9927	10.6323	0.0737
6	10	13.6717	12.3602	0.0181
1	9	11.9025	9.4522	0.0143
5	9	13.4846	12.0654	0.069
1	12	16.0464	8.8027	0.0725
